stop_id,stop_name,stop_desc,Latitude,Longitude
361,Norman Hall,Northbound SW 13th ST @ Nearside SW 5th AVE,29.6471576,-82.33920252
362,Courtyards Apartments,Northbound SW 13th ST @ Nearside SW 3rd AVE,29.64916344,-82.33921535
363,Kangaroo @ SW 13th Street,Northbound SW 13th ST @ Nearside W University AVE,29.6514826,-82.33919868
364,McDonald's @ SW 13th Street,Northbound NW 13th ST @ Nearside W University AVE,29.65315377,-82.33909802
365,Mother Earth Market,Northbound NW 13th ST @ Farside NW 5th AVE,29.65620294,-82.33911285
366,University House Apartments,Northbound NW 13th ST @ Farside NW 7th AVE,29.658724,-82.33906869
367,Xerographic Copy Center,Northbound NW 13th ST @ Nearside NW 10th AVE,29.6610406,-82.33906452
368,LifeSouth Community Blood Center @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 14th AVE,29.66472527,-82.33903468
369,CVS @ NW 13th Street,Northbound NW 13th ST @ Nearside NW 16th AVE,29.66640027,-82.33904452
370,PNC Bank @ NW 13th Street,Northbound NW 13th ST @ Farside NW 18th AVE,29.66848245,-82.33902418
371,Gainesville High School,Northbound NW 13th ST @ Nearside NW 19th LN,29.67008493,-82.33904118
372,Oak Park Executive Center,Northbound NW 13th ST @ Farside NW 21st AVE,29.6715981,-82.33903452
373,Furniture Kingdom,Westbound NW 23rd AVE @ Farside NW 13th ST,29.67408627,-82.34077435
374,Social Security Administration,Westbound NW 23rd AVE @ Nearside NW 16th TER,29.67407376,-82.34277369
375,Brook Wood Terrace Neighborhood,Westbound NW 23rd AVE @ Farside NW 16th TER,29.67645676,-82.34789085
376,Cobblestone Apartments,Westbound NW 23rd AVE @ Nearside NW 28th CIR,29.6783969,-82.3492879
378,Misty Oaks Apartments,Northbound NW 21st ST @ Farside NW 31st ST,29.68161008,-82.35150409
379,Northbound NW 21st Avenue @ NW 33rd Avenue,Northbound NW 21st ST @ Nearside NW 33rd AVE,29.68332198,-82.35148758
380,Kiwanis Park,Northbound NW 21st ST @ Nearside NW 36th AVE,29.6856246,-82.35148401
381,Altrusa House of Gainesville,Eastbound NW 36th AVE @ Nearside NE 20th ST,29.68571076,-82.34951401
382,Ridgeview Baptist Church,Eastbound NW 36th AVE @ Nearside NW 19th ST,29.68566226,-82.34743718
384,Girls Place of Alachua County,Westbound NW 39th AVE @ Nearside NW 21st ST,29.68863043,-82.35132718
385,Equilease Square,Westbound NW 39th AVE @ Nearside NW 22nd DR,29.68861078,-82.35433399
386,Forest of the Unicorn Neighborhood,Westbound NW 39th AVE @ Nearside NW 24th BLVD,29.68863634,-82.35816847
387,Walnut Creek Neighborhood,Westbound NW 39th AVE @ Farside NW 25th TER,29.68867526,-82.36031651
388,Assembly of Gods Church,Westbound NW 39th AVE @ Farside NW 29th TER,29.68872401,-82.36650984
389,Westbound NW 39th Avenue @ NW 31st Street,Westbound NW 39th AVE @ Nearside NW 31st TER,29.68872961,-82.36860264
390,Westbound NW 39th Avenue @ NW 34th Street,Westbound NW 39th AVE @ Nearside NW 34th ST,29.68875974,-82.3715794
391,Gethsemane Lutheran Church,Northbound NW 34th ST @ Nearside NW 41st AVE,29.69135326,-82.37220451
393,Capri Neighborhood,Northbound NW 34th ST @ Nearside NW 45th AVE,29.69549059,-82.37221184
394,Family Dollar @ NW 34th Street,Northbound NW 34th ST @ Farside NW 51st PL,29.70075659,-82.36939001
395,YMCA @ NW 34th Street,Northbound NW 34th ST @ Farside NW 30th TER,29.70190693,-82.36686251
396,Barnhill Clinic,Northbound NW 34th ST @ Nearside NW 29th ST,29.70273643,-82.36496801
397,Eastbound NW 53rd Avenue @ NW 24th Boulevard,Eastbound NW 53rd AVE @ Farside NW 24th BLVD,29.70325643,-82.35809118
398,Sorrento New Home Community,Eastbound NW 53rd AVE @ Farside NW 21st DR,29.70323092,-82.35305084
399,The Home Depot @ NW 53rd Avenue,Eastbound NW 53rd AVE @ Nearside NW 13th ST,29.70316719,-82.34649429
402,ABC Liquor Store @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 58th AVE,29.70959171,-82.35426053
403,Kangaroo Gas @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 23rd TER,29.70660522,-82.35665211
404,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 57th PL,29.70773359,-82.35790484
405,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 25th TER,29.70967909,-82.35962968
406,Northbound NW 23rd Terrace @ NW 62nd Avenue,Northbound NW 23rd TER @ Nearside NW 62nd AVE,29.71133576,-82.36017484
407,Pine Ridge Apartments,Northbound NW 23rd TER @ Nearside NW 65th PL,29.71433592,-82.36013868
408,Northbound NW 23rd Terrace @ US Hwy 441,Northbound NW 23rd TER @ Nearside NW 13th ST,29.71513042,-82.35867584
409,Walmart Northbound,Southbound NW 23rd ST @ Farside NW 62nd ST,29.709163,-82.355985
412,Northwood Pines Neighborhood,Southbound NW 34th ST @ Nearside NW 23rd TER,29.70519255,-82.35971591
413,Northwood Oaks Neighborhood,Southbound NW 34th ST @ Nearside NW 54th AVE,29.70408409,-82.36223334
414,Barnhill Clinic,Southbound NW 34th ST @ Nearside NW 29th ST,29.70259709,-82.36559292
416,Pizza Hut @ NW 34th Street,Southbound NW 34th ST @ Nearside NW 49th AVE,29.70033526,-82.37025967
417,Capri Neighborhood,Southbound NW 34th ST @ Farside NW 44th PL,29.69458176,-82.37236967
418,Southbound NW 34th Street @ NW 41st Avenue,Southbound NW 34th ST @ Farside NW 41st AVE,29.6909001,-82.37238334
419,Eastbound NW 39th Avenue @ NW 34th Street,Eastbound NW 39th AVE @ Farside NW 34th ST,29.68851443,-82.37127517
420,First Assembly Church,Eastbound NW 39th AVE @ Nearside NW 29th TER,29.68849476,-82.36615117
421,Walnut Creek Neighborhood,Eastbound NW 39th AVE @ Nearside NW 25th TER,29.68844093,-82.36021701
422,Uptown Village Apartments,Eastbound NW 39th AVE @ Farside NW 24th BLVD,29.68841093,-82.35714034
423,Palmetto Woods Neighborhood,Eastbound NW 39th AVE @ Farside NW 22nd DR,29.68838309,-82.35398801
424,Girls Place of Alachua County,Eastbound NW 39th AVE @ Nearside NW 21st ST,29.68840775,-82.35159703
425,Eastbound NW 39th Ave at NW 19th St Green Tree Pk,Eastbound NW 39th AVE @ Nearside NW 19th ST,29.68841702,-82.34786804
426,Ridgeview Baptist Church,Southbound NW 19th ST @ Nearside NW 36th AVE,29.68588793,-82.34743935
427,Altrusa House of Gainesville,Westbound NW 36th AVE @ Farside NW 20th ST,29.68577276,-82.34953668
428,Southbound NW 21st Street @ NW 36th Avenue,Southbound NW 21st ST @ Farside NW 36th AVE,29.68524001,-82.35155702
429,Glen Springs Apartments,Southbound NW 21st ST @ Farside NW 32nd PL,29.68289084,-82.35157285
430,Misty Oaks Apartments,Southbound NW 21st ST @ Nearside NW 31st AVE,29.68138693,-82.35157151
432,Cobblestone Apartments,Eastbound NW 23rd ST @ Farside NW 28th CIR,29.67811815,-82.34924646
433,Brookwood Terrace,Eastbound NW 23rd BLVD @ Farside NW 16th TER,29.67648476,-82.34804918
434,Direct Auto Insurance,Southbound NW 13th ST @ Farside NW 14th AVE,29.66453941,-82.33926537
435,State Farm Insurance @ NW 13th Street,Southbound NW 13th ST @ Farside NW 12th AVE,29.66301368,-82.33926636
436,Applebee's @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 10th AVE,29.66133131,-82.33927482
437,All Star Automotive,Southbound NW 13th ST @ Nearside NW 7th AVE,29.65777446,-82.33929047
438,The Gate Food Store @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 5th AVE,29.6559366,-82.33930485
439,ABC Liquor Store @ NW 13th Street,Southbound NW 13th ST @ Nearside NW 3rd PL,29.65447744,-82.33935935
440,North 13th Street @ NW 1st Avenue,Southbound NW 13th ST @ Nearside NW 1st AVE,29.65293176,-82.33936492
441,Tigert Hall,Southbound SW 13th ST @ Farside SW 2nd AVE,29.6500546,-82.33944752
442,Southbound SW 13th Street @ Inner Road,Southbound SW 13th ST @ Nearside Inner RD,29.64766494,-82.33951718
443,Southbound SW 13th Street @ Museum Road,Southbound SW 13th ST @ Nearside Museum RD,29.64506844,-82.33942752
444,University Housing Office,Southbound SW 13th ST @ Nearside Diamond RD,29.64389156,-82.33942707
446,Shands Hospital @ Archer Road,Westbound Archer RD @ Farside SW 16th ST,29.63904961,-82.34408885
447,Hunters Run Apartments,Northbound SW 25th TER @ Farside Williston RD,29.61278861,-82.35933118
448,Westbound SW 40th Place @ NW 26th Terrace,Westbound SW 40th PL @ Nearside SW 26th TER,29.61365117,-82.3601048
449,Campus Lodge Apartments,Westbound SW 40th TER @ Nearside SW 38th PL,29.61349728,-82.36205434
450,Lexington Crossing Apartments,Northbound SW 27th ST @ Nearside SW 38th PL,29.61512078,-82.36230984
451,Lexington Crossing Apartments,Northbound SW 27th ST @ Farside SW 38th PL,29.61621425,-82.36244382
452,Gainesville Place Apartments @ SW 35th Place,Westbound SW 35th PL @ Nearside SW 28th TER,29.61979926,-82.36474101
453,Windsor Park Apartments,Northbound SW 27th ST @ Nearside SW 35th PL,29.61738266,-82.36256279
454,Northbound SW 27th Street @ SW 35th Place,Northbound SW 27th ST @ Nearside SW 35th PL,29.61962611,-82.36275901
455,Casablanca East Apartments,Eastbound SW 35th PL @ Farside SW 27th TER,29.61977114,-82.36151438
456,Arbor Park Apartments,Eastbound SW 35th PL @ Nearside SW 27th TER,29.61996578,-82.35881801
457,Hickory Place Apartments,Eastbound SW 35th PL @ Nearside SW 23rd TER,29.62012767,-82.3568122
459,UF Beef Teaching Unit,Northbound SW 23rd TER @ Farside SW 32nd PL,29.62181311,-82.35583135
460,Towne Parc Apartments,Northbound SW 23rd TER @ Farside SW 31st PL,29.62393728,-82.35602735
461,University Club Apartments,Northbound SW 23rd TER @ Farside SW 28th PL,29.62583078,-82.35633251
462,University of Florida Energy Research,Northbound SW 23rd TER @ Nearside SW Archer RD,29.62806161,-82.35935034
463,University Commons Apartments,Northbound SW 23rd TER @ Nearside Archer RD,29.63073048,-82.36144102
464,Mt Vernon Apartments @ SW 23rd Drive,Northbound SW 23rd DR @ Farside Archer RD,29.63577261,-82.35879151
465,Campus Edge Condominiums,Northbound SW 23rd DR @ Nearside Hull RD,29.63710101,-82.35880102
466,Forestry Field Lab/Plant Growth,Eastbound Mowry RD @ Farside Hull RD,29.63817644,-82.35669601
467,Cancer and Genetics Research,Eastbound Mowry RD @ Nearside Gale Lemerand DR,29.63876911,-82.35141085
468,Parking & Transportation Services,Northbound Gale Lemerand DR @ Farside Mowry RD,29.63979111,-82.35038735
469,Commuter Lot Parking Garage @ Gale Lemerand,Northbound Gale Lemerand DR @ Farside Mowry RD,29.64218444,-82.35034735
485,Southwood Apartments,Southbound SW 23rd TER @ Farside SW 34 PL,29.62078617,-82.35593683
470,Physics Building,Northbound Gale Lemerand DR @ Nearside Museum RD,29.64356127,-82.35033468
472,Rawlings Hall,Northbound Newell DR @ Nearside McCarty DR,29.64630777,-82.34338935
473,Reitz Student Union,Southbound McCarty DR @ Nearside Museum RD,29.64514027,-82.34698268
474,Commuter Lot Parking Garage,Southbound Gale Lemerand DR @ Farside Museum RD,29.642997,-82.350577
475,Commuter Lot Parking Garage,Southbound Gale Lemerand DR @ Nearside Mowry RD,29.6409595,-82.35055286
476,Parking & Transportation Services,Southbound Gale Lemerand DR @ Nearside Mowry RD,29.63945059,-82.35057546
477,Cancer & Genetics Research Center,Westbound Mowry RD @ Farside Gale Lemerand DR,29.63883997,-82.35164666
478,IFAS Lab,Westbound Mowry RD @ Farside Hull RD,29.63827953,-82.35697034
479,Campus Edge Condominiums,Southbound SW 23rd DR @ Farside Hull RD,29.63704951,-82.35891682
480,Mt Vernon Apartments,Southbound SW 23rd DR @ Nearside Archer RD,29.63571371,-82.35890657
481,University Commons Apartments,Southbound SW 23rd TER @ Farside Archer RD,29.63026778,-82.36158634
482,University of Florida Energy Research,Southbound SW 23rd TER @ Farside Archer RD,29.62789494,-82.35930918
483,University Club Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,29.62536578,-82.35634218
484,Towne Parc Apartments,Southbound SW 23rd TER @ Nearside SW 31 PL,29.6236845,-82.35616094
486,Gator Place Condominiums,Southbound SW 23rd TER @ Farside SW 35th PL,29.61905311,-82.35574301
488,Countryside at the University Apartments,Southbound SW 23rd TER @ Nearside Williston RD,29.61598136,-82.35541365
489,Southbound SW 23rd Street @ Williston Road,Southbound SW 23rd ST @ Nearside Williston RD,29.61380578,-82.35518301
490,The Polos Apartments,Westbound Williston RD @ Farside SW 23rd ST,29.61317402,-82.35682786
494,Westbound NW 16th Avenue @ NW 18th Street,Westbound NW 16th AVE @ Farside NW 18th ST,29.66681503,-82.34682321
495,Westbound NW 16th Avenue @ NW 20th Way,Westbound NW 16th AVE @ Nearside NW 20th WAY,29.66681684,-82.34978431
496,Forest Ridge Neighborhood,Westbound NW 16th AVE @ Nearside NW 22nd ST,29.66682243,-82.35256351
498,NW 24th St @ NW 16th Avenue,Westbound NW 16th AVE @ Nearside NW 24th ST,29.66683606,-82.35802695
500,NW 27th Terrace @ NW 16th Avenue,Westbound NW 16th AVE @ Nearside NW 27th TER,29.66685353,-82.36322219
501,NW 30th Terrace @ NW 16th Avenue,Westbound NW 16th AVE @ Farside NW 30th TER,29.66686165,-82.36767463
502,Zion Evangelical Lutheran Church,Westbound NW 16th BLVD @ Farside NW 34th ST,29.66709243,-82.37335737
503,Willowcroft Neighborhood,Westbound NW 16th BLVD @ Farside NW 34th ST,29.668069,-82.37545259
504,NW 16th Boulevard @ NW 37th Boulevard,Westbound NW 16th BLVD @ Farside NW 37th BLVD,29.67019172,-82.37998011
505,B'Nai Israel School & Day Care,Westbound NW 16th BLVD @ Farside NW 38th TER,29.67096728,-82.3817466
506,Westbound NW 16th Boulevard @ NW 39th Street,Westbound NW 16th BLVD @ Nearside NW 39th ST,29.67179478,-82.38369677
507,Capital City Bank @ NW 16th Boulevard,Westbound NW 16th BLVD @ Nearside NW 41st ST,29.67289052,-82.38612217
508,Millhopper Shopping Center,Westbound NW 16th BLVD @ Nearside NW 43rd ST,29.67362143,-82.38766433
509,Floral Expressions,Westbound NW 23rd AVE @ Farside NW 43rd ST,29.67421187,-82.39001883
510,Westbound NW 23rd Avenue @ NW 46th Terrace,Westbound NW 23rd AVE @ Nearside NW 46th TER,29.67420243,-82.39292017
511,First Church of the Nazarene,Westbound NW 23rd AVE @ Nearside NW 51st ST,29.67421543,-82.3969155
512,Northwest Baptist Church,Westbound NW 23rd AVE @ Nearside NW 55th ST,29.67419968,-82.40228299
514,Westbound NW 23rd Avenue @ NW 63rd Terrace,Westbound NW 23rd AVE @ Farside NW 63rd TER,29.67424043,-82.41059583
515,Hickory Woods Neighborhood,Westbound NW 23rd AVE @ Nearside NW 68th TER,29.67428977,-82.4151598
516,Quail Ridge Neighborhood,Westbound NW 23rd AVE @ Nearside NW 71st ST,29.67430277,-82.41797849
517,Shenandoah Neighborhood,Westbound NW 23rd AVE @ Nearside NW 77th TER,29.67421128,-82.42504857
518,Santa Fe College @ NW 83rd Street,Northbound NW 83rd ST @ Farside NW 23rd AVE,29.67524293,-82.43010849
520,Santa Fe College,Westbound Santa Fe College @ Farside Santa Fe Col*,29.67962796,-82.43187572
521,Santa Fe College,Eastbound NW South RD @ Nearside NW 83rd ST,29.67777977,-82.43053349
522,The Pentecostals of Gainesville,Eastbound NW 23rd AVE @ Farside NW 83rd ST,29.67422327,-82.42841316
523,Shenandoah Neighborhood,Eastbound NW 23rd AVE @ Farside NW 77th TER,29.6740746,-82.42518282
524,Quail Ridge Neighborhood,Eastbound NW 23rd AVE @ Nearside NW 71st ST,29.6741895,-82.41826059
525,Hickory Woods Neighborhood,Eastbound NW 23rd AVE @ Farside NW 68th TER,29.67419893,-82.41518133
526,Eastbound NW 23rd Avenue @ NW 63rd Terrace,Eastbound NW 23rd AVE @ Nearside NW 63rd TER,29.67412208,-82.41045292
528,Northwest Baptist Church,Eastbound NW 23rd AVE @ Nearside NW 55th ST,29.6740061,-82.40184483
529,First Church of the Nazarene,Eastbound NW 23rd AVE @ Nearside NW 51st ST,29.6739981,-82.39737817
531,Eastbound NW 23rd Avenue @ NW 46th Street,Eastbound NW 23rd AVE @ Nearside NW 46th ST,29.67402827,-82.39244917
532,Floral Expressions,Eastbound NW 23rd AVE @ Nearside NW 43rd ST,29.6739751,-82.390177
533,Millhopper Shopping Center @ NW 16th Boulevard,Eastbound NW 16th BLVD @ Nearside NW 43rd ST,29.67294743,-82.38672967
534,Eastbound NW 16th Boulevard @ NW 39th Drive,Eastbound NW 16th BLVD @ Nearside NW 39th DR,29.67169343,-82.38397034
535,B'Nai Israel School & Day Care,Eastbound NW 16th BLVD @ Nearside NW 38th TER,29.6707266,-82.38172067
537,Willowcroft Neighborhood,Eastbound NW 16th BLVD @ Farside NW 35th WAY,29.6676716,-82.37510667
538,Covenant Church,Eastbound NW 16th AVE @ Nearside NW 31st TER,29.66666059,-82.36891011
539,Brywood Neighborhood,Eastbound NW 16th AVE @ Farside NW 27th TER,29.66666427,-82.36335668
541,Raintree Neighborhood,Eastbound NW 16th AVE @ Nearside NW 23rd TER,29.66665008,-82.3579352
543,Forest Ridge Neighborhood,Eastbound NW 16th AVE @ Nearside NW 22nd ST,29.66663233,-82.35308359
544,Eastbound NW 16th Avenue @ NW 20th Way,Eastbound NW 16th AVE @ Nearside NW 20th WAY,29.66660695,-82.34990068
545,Colony Park Apartments,Eastbound NW 16th AVE @ Nearside NW 18th ST,29.66659613,-82.34682135
546,Georgetown Apartments,Eastbound NW 16th AVE @ Nearside NW 13th ST,29.6665696,-82.34039535
553,Downtown Library,Northbound SE 3rd ST @ Nearside E University AVE,29.65176577,-82.32231769
554,Salvation Army Thrift Store,Eastbound E University AVE @ Nearside E 7th ST,29.6518481,-82.31825119
555,Eastbound E University Avenue @ SE 8th Street,Eastbound E University AVE @ Nearside SE 8th ST,29.65184877,-82.31631819
556,Northbound NE 9th Street @ E University Avenue,Northbound NE 9th ST @ Farside E University AVE,29.65240177,-82.31465786
557,Northbound NE 9th Street @ NE 3rd Avenue,Northbound NE 9th ST @ Farside NE 3rd AVE,29.65420459,-82.31468404
558,Northbound NE 9th Street @ NE 5th Avenue,Northbound NE 9th ST @ Nearside NE 5th AVE,29.65560385,-82.31470207
560,Northbound NE 9th Street @ NE 8th Avenue,Northbound NE 9th ST @ Nearside NE 8th AVE,29.65898662,-82.3147046
561,Eastbound NE 8th Avenue @ NE 11th Street,Eastbound NE 8th AVE @ Farside NE 11th ST,29.6592805,-82.31152368
562,Sunny Food Mart,Eastbound NE 8th AVE @ Nearside NE 12th ST,29.65927105,-82.31029077
563,Jones Edmunds,Eastbound NE 8th AVE @ Farside NE 13th ST,29.65926146,-82.30821333
564,MLK Center,Northbound Waldo RD @ Farside NE 8th AVE,29.66012176,-82.30593724
568,United Methodist Church,Southbound NE 19th ST @ Nearside NE 8th AVE,29.66044149,-82.30572668
569,Duval Elementary School,Eastbound NE 8th AVE @ Farside NE 20th ST,29.6591796,-82.29821669
570,Eastbound NE 8th Avenue @ NE 22nd Street,Eastbound NE 8th AVE @ Nearside NE 22nd ST,29.65918177,-82.29602286
571,Northbound NE 24th Street @ NE 8th Avenue,Eastbound NE 8th AVE @ Nearside NE 24th ST,29.65916093,-82.29379536
573,Northbound NE 24th Street @ NE 10th Avenue,Northbound NE 24th ST @ Nearside NE 10th AVE,29.6622701,-82.29360953
575,Eastbound NE 12th Avenue @ NE 24th Terrace,Eastbound NE 12th AVE @ Farside NE 24th TER,29.66369243,-82.2924432
576,Southbound NE 25th Street @ NE 11th Place,Southbound NE 25th ST @ Farside NE 11th PL,29.6630651,-82.29204603
578,Southbound NE 25th Street @ NE 8th Avenue,Southbound NE 25th ST @ Nearside NE 8th AVE,29.65884141,-82.29238931
579,Southbound NE 25th Street @ NE 6th Avenue,Southbound NE 25th ST @ Nearside NE 6th AVE,29.6567046,-82.29242336
581,Southbound NE 25th Street @ NE 3rd Place,Southbound NE 25th ST @ Nearside NE 3rd PL,29.6543946,-82.29240753
585,Eastbound SE 25th Terrace @ E University Avenue,Eastbound E University AVE @ Farside SE 25th TER,29.6517862,-82.2912556
586,Pine Meadows Apartments,Eastbound E University AVE @ Farside SE 26th TER,29.65174977,-82.28943136
587,Fred Cone Park,Eastbound E University AVE @ Farside SE 27th ST,29.65176827,-82.28766953
588,Morningside Nature Center,Eastbound E University AVE @ Nearside SE SE 38th *,29.6517731,-82.28011987
589,Eastside Plaza,Eastbound E University AVE @ Nearside SE 39th ST,29.6517471,-82.27676787
590,Southbound SE 43rd Street @ E University Avenue,Southbound SE 43rd ST @ Farside E University AVE,29.65091847,-82.27249329
591,Compassionate Outreach,Southbound SE 43rd ST @ Nearside SE 4th AVE,29.64832669,-82.27249808
592,Lake Forest Trails Neighborhood,Southbound SE 43rd ST @ Nearside SE 6th AVE,29.64606628,-82.27251019
595,Lake Forest Trails Neighborhood,Northbound SE 43rd ST @ Farside SE 6th AVE,29.64617144,-82.27239087
596,Lake Forest Elementary School,Northbound SE 43rd ST @ Nearside SE 4th AVE,29.6480806,-82.2724102
597,Sunrise Store @ SE 43rd Street,Northbound SE 43rd ST @ Nearside E University AVE,29.65097027,-82.2723612
598,Eastside Plaza,Westbound E University AVE @ Farside SE 39th ST,29.65197077,-82.27698441
599,Morningside Nature Center,Westbound E University AVE @ Nearside SE 38th ST,29.65198292,-82.27995894
601,Fred Cone Park,Westbound E University AVE @ Nearside SE 27th ST,29.65199193,-82.28707086
602,Pine Meadows Apartments,Westbound E University AVE @ Nearside NE 26th TER,29.6519906,-82.28987786
608,Northbound NE 25th Street @ NE 6th Avenue,Northbound NE 25th ST @ Farside NE 6th AVE,29.65713327,-82.29227303
609,Mt Carmel Baptist Church,Northbound NE 25th ST @ Nearside NE 8th AVE,29.65914477,-82.2922917
611,Northbound NE 25th Street @ NE 11th Place,Northbound NE 25th ST @ Nearside NE 11th PL,29.6630121,-82.29194453
612,Westbound NE 12th Avenue @ NE 24th Terrace,Westbound NE 12th AVE @ Nearside NE 24th TER,29.66378579,-82.29255263
614,Southbound NE 24th Street @ NE 8th Avenue,Southbound NE 24th ST @ Nearside NE 8th AVE,29.66245577,-82.29369686
617,Westbound NE 8th Avenue @ NE 23nd Street,Westbound NE 8th AVE @ Farside NE 23nd ST,29.65928766,-82.29466556
618,Duval Elementary School,Westbound NE 8th AVE @ Nearside NE 21st ST,29.6592966,-82.29714036
619,United Methodist Church,Northbound NE 19th ST @ Farside NE 8th AVE,29.6596756,-82.29981153
623,Westbound NE 13th Street @ NE 8th Avenue,Westbound NE 8th AVE @ Nearside NE 13th ST,29.6593761,-82.30803611
624,Sunny Food Mart,Westbound NE 8th AVE @ Farside NE 12th ST,29.65938254,-82.31019822
627,Southbound NE 9th Street @ NE 7th Avenue,Southbound NE 9th ST @ Nearside NE 7th AVE,29.65863077,-82.31484769
629,Southbound NE 9th Street @ NE 5th Avenue,Southbound NE 9th ST @ Nearside NE 5th AVE,29.6557811,-82.31483569
630,Southbound NE 9th Street @ NE 3rd Avenue,Southbound NE 9th ST @ Nearside NE 3rd AVE,29.65409046,-82.31481333
660,Shands Hospital @ Helipad,Westbound Shealy DR @ Farside SW 16TH AVE,29.63550244,-82.35124418
632,Birth Center of Gainesville,Westbound E University AVE @ Nearside NE 8th ST,29.6520375,-82.31615021
634,Kirby Smith School Board,Westbound E University AVE @ Nearside NE BLVD,29.65202366,-82.31964026
635,Gateway at Gainesville Apartments,Southbound SW 37th BLVD @ Farside SW 38th ST,29.61759163,-82.37774121
636,Greenwich Green Apartments,Eastbound SW 37th BLVD @ Nearside SW 34th ST,29.61756878,-82.37463434
637,Aspen Ridge Apartments,Northbound SW 34th ST @ Farside SW 37th BLVD,29.61839299,-82.37233827
642,University Terrace Condominiums,Northbound SW 34th ST @ Nearside SW 39th BLVD,29.61700561,-82.37215334
643,Ridgemar Apartments,Northbound SW 34th ST @ Nearside SW 35th AVE,29.62049311,-82.37252117
644,Kangaroo @ SW 34th Street,Northbound SW 34th ST @ Farside SW 35th AVE,29.62244298,-82.3725812
645,University Town Center,Northbound SW 34th ST @ Nearside Archer RD,29.62401594,-82.37227067
652,Shands Hospital @ Helipad,Eastbound Shealy DR @ Farside Archer RD,29.63552261,-82.35100218
653,Shands Hospital @ Parking Garage 9,Northbound Gale Lemerand DR @ Nearside Archer RD,29.63632261,-82.35007435
654,Shands Hospital @ Davis Cancer Pavilion,Northbound Gale Lemerand DR @ Farside Archer RD,29.63775453,-82.35024279
658,Shands Hospital @ Davis Cancer Pavilion,Southbound Gale Lemerand DR @ Nearside Archer RD,29.63768794,-82.35042318
659,Shands Hospital @ Parking Garage 9,Southbound Gale Lemerand DR @ Farside Archer RD,29.6359891,-82.3501354
661,Regions Bank @ SW 37th Boulevard,Southbound SW 37th BLVD @ Nearside SW 38th ST,29.61992269,-82.37979749
662,McKnight Brain Institute,Southbound Newell DR @ Farside Museum RD,29.64244602,-82.3437283
663,Shands Hospital @ East Parking Garage,Southbound Newell DR @ Nearside SW Archer RD,29.64099944,-82.34266468
664,Shands Hospital Emergency Room,Southbound Newell DR @ Nearside SW Archer RD,29.63983377,-82.34194935
666,Health Science Center Administration,Southbound SW 16th ST @ Nearside SW 16th AVE,29.63739039,-82.3430339
667,Summit House Condominiums,Eastbound SW 16th AVE @ Farside SW 16th ST,29.63574727,-82.34248185
668,Ronald McDonald House of Gainesville,Eastbound SW 16th AVE @ Nearside SW 14th ST,29.63628827,-82.34034635
669,Bros Auto Shop,Southbound SW 13th ST @ Nearside SW 18th PL,29.63470811,-82.33951335
670,Dollar General,Southbound SW 13th ST @ Nearside SW18th PL,29.63212594,-82.33952402
671,Lakeshore Towers Apartments,Southbound SW 13th ST @ Nearside SW 25th PL,29.63032427,-82.33952002
672,City College Gainesville,Southbound SW 13th ST @ Nearside SW 25th PL,29.62892638,-82.33950127
673,Paramount Plaza Hotel & Suites,Southbound SW 13th ST @ Nearside SW 14th DR,29.62440561,-82.33955502
676,Chop Stix Cafe,Southbound SW 13th ST @ Farside SW 14th DR,29.62091311,-82.34002318
677,The Landings Apartments,Southbound SW 13th ST @ Nearside SW 36th PL,29.618568,-82.340371
678,Residence Inn,Southbound SW 13th ST @ Nearside Williston RD,29.61584278,-82.34078552
679,Meridian Behavioral Healthcare,Southbound SW 13th ST @ Farside Williston RD,29.61339898,-82.34114827
680,Bridge House,Southbound SW 13th ST @ Nearside SW 45th LN,29.61141878,-82.34148502
681,US441 South,Southbound SW 13th ST @ Farside Williston RD,29.60755573,-82.34214467
682,Budget Inn,Northbound SW 13th ST @ Nearside Williston RD,29.61186779,-82.34110907
683,Meridian Behavioral Healthcare,Northbound SW 13th ST @ Nearside Williston RD,29.61310682,-82.34090362
684,Residence Inn,Northbound SW 13th ST @ Farside Williston RD,29.61571461,-82.34047902
685,The Landings Apartments,Northbound SW 13th ST @ Farside SW 36th PL,29.61867278,-82.34007793
686,Bivens Oak Apartments,Northbound SW 13th ST @ Nearside SW 36th PL,29.62037778,-82.33979885
687,Bivens Cove Apartments,Northbound SW 13th ST @ Nearside SW 36th PL,29.62204928,-82.33955718
688,Tanglewood Apartments,Northbound SW 13th ST @ Nearside SW 14th DR,29.62330344,-82.33934468
689,Boardwalk Apartments,Northbound SW 13th ST @ Farside SW 14th DR,29.62653511,-82.33919952
690,Econo Lodge,Northbound SW 13th ST @ Farside SW 23rd PL,29.62784128,-82.33919702
691,Quality Inn Motel,Northbound SW 13th ST @ Farside SW 25th PL,29.62917513,-82.33919037
692,Village Square Apartments,Northbound SW 13th ST @ Farside SW 25th PL,29.63028527,-82.33917835
